WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,,Exch. Fee Rate,Clearing Fee,Total Charge
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.3700)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.46,0,$0.5100
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.15,0,$0.2000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.15,0,$0.2000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.15,0,$0.2000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,5,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.65,0,$0.7000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,4,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.46,0,$5.1000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.46,0,$4.5900
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.3700)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.43,0,$0.9600
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.5000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.3700)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1575
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.43,0,$4.8000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,13,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$6.8900
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.3700)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.43,0,$2.4000
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,19,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$10.0700
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.3700)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.43,0,$0.9600
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,18,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$9.5400
0,7/15/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/15/2021,DFilippidis,WEX-SWEEP,SLO,-15,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(0.7500)
0,7/15/2021,DFilippidis,WEX-SWEEP,SLO,15,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-BNP-230_ALLOCATIONS,Per Unit,0.05,,0,0,$0.7500
0,7/15/2021,DFilippidis,WEX-SWEEP,SLO,-343,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(17.1500)
0,7/15/2021,DFilippidis,WEX-SWEEP,SLO,343,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-BNP-230_ALLOCATIONS,Per Unit,0.05,,0,0,$17.1500
0,7/15/2021,DFilippidis,,SLO,-68,BTWN,BTWN,17/09/2021,$10.00,C,$0.24,VIVALDI-OMNI_ALLOCATIONS,Per Unit,0.05,,0,0,$(3.4000)
0,7/15/2021,DFilippidis,,SLO,68,BTWN,BTWN,17/09/2021,$10.00,C,$0.24,VIVALDI-BNP-230_ALLOCATIONS,Per Unit,0.05,,0,0,$3.4000
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$4.2400
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$0.5300
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$1.0600
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$3.7100
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$0.5300
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$1.0600
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$0.5500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$0.5500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.7600)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.7400)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.7600)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.7400)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.5000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.7400)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.7600)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.42,0,$(0.3700)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.26,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,40,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$2.0000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,49,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.85,0,$44.1000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,10,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.5000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.85,0,$0.9000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.0500
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,10,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,-0.01,0,$0.4000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,8,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.85,0,$7.2000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,10,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.5000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,10,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.5000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,5,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.65,0,$3.5000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,10,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.0025,0,$0.5250
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,5,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.0025,0,$0.2625
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,5,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.2500
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,12,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.6000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,3,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.1500
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,5,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.85,0,$4.5000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,12,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.6000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,-0.01,0,$0.0400
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,2,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.85,0,$1.8000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,12,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.6000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,12,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.0025,0,$0.6300
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0.85,0,$0.9000
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,10,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,-0.5,0,$(4.5000)
0,7/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,INDI,INDI,16/07/2021,$10.00,P,$0.95,DIFESA,Per Unit,0.05,,0,0,$0.0500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,-0.86,0,$(2.4300)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,MILTON,Per Unit,0.05,,-0.86,0,$(2.4300)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.10,MILTON,Per Unit,0.05,,-0.8,0,$(0.7500)
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,10,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.5250
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,10,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0.0025,0,$0.5250
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,15,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.7875
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,25,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0.0025,0,$1.3125
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,6,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,6,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0.65,0,$1.4000
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,15,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.7500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,7,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.3500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.0500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.0500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,5,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0.86,0,$4.5500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.1000
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,7,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.3500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,14,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0.0025,0,$0.7350
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0,0,$0.0500
0,7/16/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,20/08/2021,$10.00,C,$0.05,MILTON,Per Unit,0.05,,0.65,0,$1.4000
