Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch. Fee Rate,Total Charge
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,19/11/2021,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,19/11/2021,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,26,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$1.3000
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,26,IPOF,IPOF,19/11/2021,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.05,0,0,$1.3000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,6,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.2400
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,6,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.3150
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,6,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.01,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,19,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.9975
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,5,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.2000
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.1600
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(3.2400)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(1.5000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(3.2400)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(1.5000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(3.2400)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(3.2400)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(3.2400)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
