Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
02/01/21,CBOE,S,P,150 ,SPX,SPXW,3,2021 ,"3,650.00",70.00 ,C,P,521320016C,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,15.00 ,88.50 ,0.00 ,103.50 ,136131803 
02/01/21,CBOE,S,C,150 ,SPX,SPXW,3,2021 ,"3,850.00",56.78 ,C,P,521320016C,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,15.00 ,88.50 ,0.00 ,103.50 ,136132130 
02/01/21,CBOE,S,C,39 ,VIX,VIX,2,2021 ,30.00,4.44 ,C,P,52132000KK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,3.90 ,19.50 ,0.00 ,23.40 ,136155654 
02/01/21,CBOE,B,P,32 ,VIX,VIX,2,2021 ,30.00,3.11 ,C,P,52132000KK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,3.20 ,16.00 ,0.00 ,19.20 ,136155192 
02/01/21,CBOE,B,P,7 ,VIX,VIX,2,2021 ,30.00,3.12 ,C,P,52132000KK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,0.70 ,3.50 ,0.00 ,4.20 ,136154988 
02/01/21,CBOE,B,C,100 ,VIX,VIX,2,2021 ,37.50,2.60 ,C,P,52132000KK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,10.00 ,50.00 ,0.00 ,60.00 ,136155130 
02/01/21,CBOE,B,C,5 ,XSP,XSP,3,2021 ,401.00,2.27 ,C,C,521320011S,,BMLS,,444,792,oscarg,oscarg,,,,,index,,,,,A,0.100 ,0.50 ,0.00 ,0.00 ,0.50 ,136143954 
02/01/21,CBOE,S,C,20 ,XSP,XSP,3,2021 ,415.00,0.60 ,C,C,521320011S,,BMLS,,444,792,oscarg,oscarg,,,,,index,,,,,A,0.100 ,2.00 ,0.80 ,0.00 ,2.80 ,136145605 
02/02/21,CBOE,S,C,1 ,BABA,BABA,2,2021 ,260.00,3.40 ,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015LBABAFEB260C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136400064 
02/02/21,CBOE,S,C,9 ,BABA,BABA,2,2021 ,260.00,3.42 ,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015LBABAFEB260C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.100 ,0.90 ,0.00 ,0.41 ,1.31 ,136400010 
02/02/21,CBOE,B,C,9 ,BABA,BABA,2,2021 ,275.00,0.62 ,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015BBABAFEB275C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.100 ,0.90 ,0.00 ,0.41 ,1.31 ,136399649 
02/02/21,CBOE,B,C,1 ,BABA,BABA,2,2021 ,275.00,0.62 ,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015BBABAFEB275C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136399574 
02/02/21,CBOE,S,C,14 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.100 ,1.40 ,0.00 ,0.63 ,2.03 ,136368385 
02/02/21,CBOE,S,C,9 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.100 ,0.90 ,0.00 ,0.41 ,1.31 ,136367625 
02/02/21,CBOE,S,C,7 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.100 ,0.70 ,0.00 ,0.32 ,1.02 ,136367654 
02/02/21,CBOE,S,C,5 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.100 ,0.50 ,0.00 ,0.23 ,0.73 ,136367641 
02/02/21,CBOE,S,C,1 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136367630 
02/02/21,CBOE,S,C,1 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136367649 
02/02/21,CBOE,S,C,1 ,CHKP,CHKP,2,2021 ,135.00,4.50 ,O,C,O4C05ULQ3O,BLPOPT_20210202-00068-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136394292 
02/03/21,CBOE,B,P,200 ,VIX,VIX,2,2021 ,21.00,0.10 ,C,C,52134000LX,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,20.00 ,20.00 ,0.00 ,40.00 ,136717845 
02/04/21,CBOE,S,P,57 ,AAPL,AAPL,3,2021 ,120.00,1.28 ,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001LAAPLMAR120P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,R,0.100 ,5.70 ,0.00 ,2.57 ,8.27 ,136969468 
02/04/21,CBOE,B,C,57 ,AAPL,AAPL,3,2021 ,155.00,1.30 ,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001BAAPLMAR155C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,R,0.100 ,5.70 ,0.00 ,2.57 ,8.27 ,136968729 
02/04/21,CBOE,S,C,12 ,PYPL,PYPL,2,2021 ,290.00,4.00 ,O,C,CO112O9IOCB,BLPOPT_20210204-00046-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,SR,,,A,0.100 ,1.20 ,0.00 ,0.54 ,1.74 ,136918150 
02/04/21,CBOE,S,P,100 ,SPX,SPX,3,2021 ,"2,495.00",2.05 ,C,P,52135000GU,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,59.00 ,0.00 ,69.00 ,136937502 
02/04/21,CBOE,B,P,100 ,SPX,SPXW,2,2021 ,"2,700.00",0.15 ,C,P,52135000GU,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,59.00 ,0.00 ,69.00 ,136936505 
02/04/21,CBOE,S,P,5 ,TSLA,TSLA,3,2021 ,540.00,4.25 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.50 ,0.00 ,0.23 ,0.73 ,136916328 
02/04/21,CBOE,S,P,1 ,TSLA,TSLA,3,2021 ,540.00,4.25 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136915366 
02/04/21,CBOE,S,P,1 ,TSLA,TSLA,3,2021 ,540.00,4.25 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136915658 
02/04/21,CBOE,S,P,1 ,TSLA,TSLA,3,2021 ,540.00,4.25 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136916472 
02/04/21,CBOE,S,P,4 ,TSLA,TSLA,3,2021 ,540.00,4.25 ,C,C,CO312O9K34R,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.40 ,0.00 ,0.18 ,0.58 ,136978796 
02/04/21,CBOE,S,P,2 ,TSLA,TSLA,3,2021 ,540.00,4.24 ,C,C,CO312O9K395,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.20 ,0.00 ,0.09 ,0.29 ,136979568 
02/04/21,CBOE,B,C,5 ,TSLA,TSLA,3,2021 ,875.00,57.90 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.50 ,0.00 ,0.23 ,0.73 ,136915738 
02/04/21,CBOE,B,C,1 ,TSLA,TSLA,3,2021 ,875.00,57.90 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136914936 
02/04/21,CBOE,B,C,1 ,TSLA,TSLA,3,2021 ,875.00,57.90 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136914997 
02/04/21,CBOE,B,C,1 ,TSLA,TSLA,3,2021 ,875.00,57.90 ,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.10 ,0.00 ,0.05 ,0.15 ,136915762 
02/04/21,CBOE,B,C,4 ,TSLA,TSLA,3,2021 ,875.00,58.25 ,C,C,CO312O9K34R,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.40 ,0.00 ,0.18 ,0.58 ,136977626 
02/04/21,CBOE,B,C,2 ,TSLA,TSLA,3,2021 ,875.00,58.39 ,C,C,CO312O9K395,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.20 ,0.00 ,0.09 ,0.29 ,136979038 
02/05/21,CBOE,B,P,100 ,SPX,SPX,2,2021 ,"3,525.00",2.92 ,C,C,~X6MS9VJGNSKE,,BMLS,,608,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,45.00 ,0.00 ,55.00 ,137247117 
02/05/21,CBOE,S,P,100 ,SPX,SPX,2,2021 ,"3,575.00",3.82 ,C,C,~X6MS9VJGNT95,,BMLS,,608,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,45.00 ,0.00 ,55.00 ,137247602 
02/05/21,CBOE,S,C,100 ,SPX,SPX,2,2021 ,"3,950.00",13.37 ,C,C,~X6MS9VJGNSVF,,BMLS,,608,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,45.00 ,0.00 ,55.00 ,137247513 
02/05/21,CBOE,B,C,100 ,SPX,SPX,2,2021 ,"4,025.00",2.57 ,C,C,~X6MS9VJGNUXY,,BMLS,,608,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,45.00 ,0.00 ,55.00 ,137247137 
02/05/21,CBOE,S,C,14 ,SPX,SPX,3,2021 ,"3,875.00",97.30 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,1.40 ,8.26 ,0.00 ,9.66 ,137289435 
02/05/21,CBOE,S,C,6 ,SPX,SPX,3,2021 ,"3,875.00",97.30 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,0.60 ,3.54 ,0.00 ,4.14 ,137289654 
02/05/21,CBOE,B,P,13 ,SPX,SPX,3,2021 ,"3,875.00",88.60 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,1.30 ,7.67 ,0.00 ,8.97 ,137289293 
02/05/21,CBOE,B,P,5 ,SPX,SPX,3,2021 ,"3,875.00",88.60 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,0.50 ,2.95 ,0.00 ,3.45 ,137289259 
02/05/21,CBOE,B,P,1 ,SPX,SPX,3,2021 ,"3,875.00",88.70 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,0.10 ,0.59 ,0.00 ,0.69 ,137289264 
02/05/21,CBOE,B,P,1 ,SPX,SPX,3,2021 ,"3,875.00",88.70 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,0.10 ,0.59 ,0.00 ,0.69 ,137289312 
02/05/21,CBOE,B,P,1000 ,SPX,SPX,4,2021 ,"1,500.00",0.70 ,C,P,62136000QI,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,100.00 ,590.00 ,0.00 ,690.00 ,137286926 
02/05/21,CBOE,B,P,500 ,SPX,SPX,6,2021 ,"1,275.00",1.85 ,C,P,62136000PJ,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,50.00 ,295.00 ,0.00 ,345.00 ,137195573 
02/05/21,CBOE,B,P,500 ,SPX,SPX,6,2021 ,"1,475.00",2.75 ,C,P,62136000PJ,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,50.00 ,295.00 ,0.00 ,345.00 ,137195125 
02/05/21,CBOE,S,P,250 ,SPX,SPX,6,2021 ,"2,900.00",33.35 ,C,F,62136000BD,,XCHG,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,25.00 ,107.50 ,0.00 ,132.50 ,137163308 
02/05/21,CBOE,S,P,200 ,SPX,SPX,6,2021 ,"2,900.00",33.35 ,C,F,62136000BD,,XCHG,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,20.00 ,86.00 ,0.00 ,106.00 ,137163722 
02/05/21,CBOE,S,P,50 ,SPX,SPX,6,2021 ,"2,900.00",33.35 ,C,F,62136000BD,,XCHG,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,5.00 ,21.50 ,0.00 ,26.50 ,137163261 
02/05/21,CBOE,B,P,250 ,SPX,SPX,12,2021 ,"2,600.00",58.45 ,C,F,62136000BD,,XCHG,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,25.00 ,107.50 ,0.00 ,132.50 ,137162354 
02/05/21,CBOE,B,P,200 ,SPX,SPX,12,2021 ,"2,600.00",58.45 ,C,F,62136000BD,,XCHG,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,20.00 ,86.00 ,0.00 ,106.00 ,137162218 
02/05/21,CBOE,B,P,50 ,SPX,SPX,12,2021 ,"2,600.00",58.45 ,C,F,62136000BD,,XCHG,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,5.00 ,21.50 ,0.00 ,26.50 ,137162321 
02/05/21,CBOE,S,P,50 ,SPX,SPX,12,2021 ,"3,400.00",182.60 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,5.00 ,29.50 ,0.00 ,34.50 ,137289491 
02/05/21,CBOE,S,P,25 ,SPX,SPX,12,2021 ,"3,400.00",182.60 ,C,P,62136000QC,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,2.50 ,14.75 ,0.00 ,17.25 ,137289729 
02/05/21,CBOE,B,C,450 ,VIX,VIX,4,2021 ,28.00,4.55 ,C,P,~W6MS9VIBOPTR,,XCHG,,444,792,oscarg,oscarg,,,,,index_vix,,,,,R,0.100 ,45.00 ,225.00 ,0.00 ,270.00 ,137317100 
02/05/21,CBOE,S,P,450 ,VIX,VIX,4,2021 ,28.00,4.65 ,C,P,~W6MS9VIBOOZX,,XCHG,,444,792,oscarg,oscarg,,,,,index_vix,,,,,R,0.100 ,45.00 ,225.00 ,0.00 ,270.00 ,137317178 
02/05/21,CBOE,S,C,1500 ,VIX,VIX,4,2021 ,42.50,2.00 ,C,P,52136000CK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,150.00 ,750.00 ,0.00 ,900.00 ,137194497 
02/08/21,CBOE,B,P,5 ,QQQ,QQQ,4,2021 ,280.00,3.07 ,C,C,CO2132J5HT1,BLPOPT_20210208-00052-00001BQQQAPR280P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,,R,0.100 ,0.50 ,0.00 ,0.23 ,0.73 ,137465963 
02/08/21,CBOE,S,P,5 ,QQQ,QQQ,4,2021 ,300.00,5.44 ,C,C,CO2132J5HT1,BLPOPT_20210208-00052-00001LQQQAPR300P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,,R,0.100 ,0.50 ,0.00 ,0.23 ,0.73 ,137466923 
02/08/21,CBOE,S,C,14 ,SPX,SPX,3,2021 ,"3,895.00",92.00 ,C,B,621390001L,,XCHG,,284,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,1.40 ,8.26 ,0.00 ,9.66 ,137477096 
02/08/21,CBOE,B,P,14 ,SPX,SPX,3,2021 ,"3,895.00",89.00 ,C,B,621390001L,,XCHG,,284,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,1.40 ,8.26 ,0.00 ,9.66 ,137477443 
02/08/21,CBOE,B,P,50 ,SPX,SPX,12,2021 ,"3,125.00",125.14 ,C,B,621390001L,,XCHG,,284,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,5.00 ,29.50 ,0.00 ,34.50 ,137477356 
02/08/21,CBOE,S,P,50 ,SPX,SPX,12,2021 ,"3,850.00",309.00 ,C,B,621390001L,,XCHG,,284,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,5.00 ,29.50 ,0.00 ,34.50 ,137475529 
02/08/21,CBOE,B,P,800 ,VIX,VIX,5,2021 ,20.00,0.78 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,80.00 ,136.00 ,0.00 ,216.00 ,137560137 
02/08/21,CBOE,B,P,500 ,VIX,VIX,5,2021 ,20.00,0.78 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,50.00 ,85.00 ,0.00 ,135.00 ,137560450 
02/08/21,CBOE,B,P,175 ,VIX,VIX,5,2021 ,20.00,0.78 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,17.50 ,29.75 ,0.00 ,47.25 ,137560105 
02/08/21,CBOE,B,P,175 ,VIX,VIX,5,2021 ,20.00,0.78 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,17.50 ,29.75 ,0.00 ,47.25 ,137560152 
02/08/21,CBOE,B,P,175 ,VIX,VIX,5,2021 ,20.00,0.78 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,17.50 ,29.75 ,0.00 ,47.25 ,137560240 
02/08/21,CBOE,B,P,175 ,VIX,VIX,5,2021 ,20.00,0.78 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,17.50 ,29.75 ,0.00 ,47.25 ,137560466 
02/08/21,CBOE,B,C,104 ,VIX,VIX,5,2021 ,28.00,5.00 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,10.40 ,46.80 ,0.00 ,57.20 ,137560235 
02/08/21,CBOE,B,C,65 ,VIX,VIX,5,2021 ,28.00,5.00 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,6.50 ,29.25 ,0.00 ,35.75 ,137560065 
02/08/21,CBOE,B,C,23 ,VIX,VIX,5,2021 ,28.00,5.00 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.30 ,10.35 ,0.00 ,12.65 ,137559995 
02/08/21,CBOE,B,C,23 ,VIX,VIX,5,2021 ,28.00,5.00 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.30 ,10.35 ,0.00 ,12.65 ,137560015 
02/08/21,CBOE,B,C,23 ,VIX,VIX,5,2021 ,28.00,5.00 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.30 ,10.35 ,0.00 ,12.65 ,137560130 
02/08/21,CBOE,B,C,22 ,VIX,VIX,5,2021 ,28.00,5.00 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.20 ,9.90 ,0.00 ,12.10 ,137559967 
02/08/21,CBOE,S,P,104 ,VIX,VIX,5,2021 ,28.00,4.90 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,10.40 ,46.80 ,0.00 ,57.20 ,137551184 
02/08/21,CBOE,S,P,65 ,VIX,VIX,5,2021 ,28.00,4.90 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,6.50 ,29.25 ,0.00 ,35.75 ,137551348 
02/08/21,CBOE,S,P,23 ,VIX,VIX,5,2021 ,28.00,4.90 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.30 ,10.35 ,0.00 ,12.65 ,137551156 
02/08/21,CBOE,S,P,23 ,VIX,VIX,5,2021 ,28.00,4.90 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.30 ,10.35 ,0.00 ,12.65 ,137551189 
02/08/21,CBOE,S,P,23 ,VIX,VIX,5,2021 ,28.00,4.90 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.30 ,10.35 ,0.00 ,12.65 ,137551200 
02/08/21,CBOE,S,P,22 ,VIX,VIX,5,2021 ,28.00,4.90 ,C,C,52139000JS,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100 ,2.20 ,9.90 ,0.00 ,12.10 ,137551151 
02/09/21,CBOE,S,C,19 ,SLV,SLV,3,2021 ,25.50,1.28 ,O,C,CO41355I315,BLPOPT_20210209-00051-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100 ,1.90 ,0.00 ,0.86 ,2.76 ,137756785 
02/09/21,CBOE,S,C,3 ,SLV,SLV,3,2021 ,25.50,1.28 ,O,C,CO41355I315,BLPOPT_20210209-00051-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100 ,0.30 ,0.00 ,0.14 ,0.44 ,137754802 
02/09/21,CBOE,S,C,3 ,SLV,SLV,3,2021 ,25.50,1.28 ,O,C,CO41355I315,BLPOPT_20210209-00051-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100 ,0.30 ,0.00 ,0.14 ,0.44 ,137771520 
02/10/21,CBOE,B,P,500 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,50.00 ,295.00 ,0.00 ,345.00 ,138025540 
02/10/21,CBOE,B,P,300 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,30.00 ,177.00 ,0.00 ,207.00 ,138025589 
02/10/21,CBOE,B,P,200 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,20.00 ,118.00 ,0.00 ,138.00 ,138025790 
02/10/21,CBOE,B,P,200 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,20.00 ,118.00 ,0.00 ,138.00 ,138026187 
02/10/21,CBOE,B,P,150 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,15.00 ,88.50 ,0.00 ,103.50 ,138026110 
02/10/21,CBOE,B,P,100 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,59.00 ,0.00 ,69.00 ,138017095 
02/10/21,CBOE,B,P,100 ,SPX,SPX,5,2021 ,"1,500.00",1.90 ,C,P,521410002Y,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100 ,10.00 ,59.00 ,0.00 ,69.00 ,138026222 
