Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,targetId,0.﻿Clearing Fee,0.Date,0.User,0.Route,0.Side,0.Exec Qty,0.Security,0.Root,0.Expiry,0.Strike,0.Call/Put,0.Average Price,0.Portfolio,0.Commission Type,0.Commission Rate,0.Exch\. Fee Rate,0.WEX Connect Rate,0.Total Charge,0.modifiedDate,0.modifiedUser,0.modifiedSide,0.modifiedExecQty,0.modifiedSecurity,0.modifiedRoot,0.modifiedExpiry,0.modifiedStrike,0.modifiedCallPut,0.modifiedAveragePrice,0.modifiedPortfolio,0.modifiedCommissionType,0.modifiedCommissionRate,0.modifiedTotalCharge
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,61,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$54.9000,13/8/2021,dsmanik,b,61,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,54.9,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,20,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$1.0000,13/8/2021,dsmanik,b,20,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,1,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,b,1,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,0.9,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,9,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$8.1000,13/8/2021,dsmanik,b,9,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,8.1,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,b,1,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,0.9,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,b,1,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,0.9,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,5,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$4.5000,13/8/2021,dsmanik,b,5,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,4.5,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,2,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,13/8/2021,dsmanik,b,2,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,0.1,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,9,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(7.2000),13/8/2021,dsmanik,b,9,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,-7.2,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,8,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(6.0000),13/8/2021,dsmanik,b,8,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,-6,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,8,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(6.4000),13/8/2021,dsmanik,b,8,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,-6.4,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,9,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(7.2000),13/8/2021,dsmanik,b,9,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,-7.2,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,4,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(3.0000),13/8/2021,dsmanik,b,4,skin,skin,19/11/2021,12.5,p,0.15,difesa,per unit,0.05,-3,309856,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,3,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,0.5,0,$1.6500,16/8/2021,dsmanik,s,3,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,1.65,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,16/8/2021,dsmanik,s,1,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,0.0525,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,25,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.42,0,$(9.2500),16/8/2021,dsmanik,s,25,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,-9.25,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,31,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.3,0,$(7.7500),16/8/2021,dsmanik,s,31,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,-7.75,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,25,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.25,0,$(5.0000),16/8/2021,dsmanik,s,25,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,-5,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,2,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.25,0,$(0.4000),16/8/2021,dsmanik,s,2,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,-0.4,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,9,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.42,0,$(3.3300),16/8/2021,dsmanik,s,9,ipof,ipof,19/11/2021,10,c,0.18,vivaldi,per unit,0.05,-3.33,310417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,21,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(16.8000),16/8/2021,dsmanik,s,21,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-16.8,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,23,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(18.6300),16/8/2021,dsmanik,s,23,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-18.63,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,20,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(16.0000),16/8/2021,dsmanik,s,20,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-16,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,23,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(18.6300),16/8/2021,dsmanik,s,23,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-18.63,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,21,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(17.0100),16/8/2021,dsmanik,s,21,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-17.01,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,11,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(8.8000),16/8/2021,dsmanik,s,11,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-8.8,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(6.4800),16/8/2021,dsmanik,s,8,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-6.48,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,13,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(10.4000),16/8/2021,dsmanik,s,13,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-10.4,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(9.6000),16/8/2021,dsmanik,s,12,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-9.6,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,11,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(8.2500),16/8/2021,dsmanik,s,11,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-8.25,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,14,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(11.3400),16/8/2021,dsmanik,s,14,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-11.34,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(6.0000),16/8/2021,dsmanik,s,8,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-6,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,15,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(12.0000),16/8/2021,dsmanik,s,15,myps,myps,20/8/2021,5,p,0.3,difesa,per unit,0.05,-12,310445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,8,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,17/8/2021,dsmanik,b,8,ewt,ewt,17/9/2021,60,p,1.64,newfoundland,per unit,0.05,0.4,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,12,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,17/8/2021,dsmanik,b,12,ewt,ewt,17/9/2021,60,p,1.64,newfoundland,per unit,0.05,0.6,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(0.7000),17/8/2021,dsmanik,b,1,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-0.7,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,22,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(15.4000),17/8/2021,dsmanik,b,22,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-15.4,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,8,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(5.6000),17/8/2021,dsmanik,b,8,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-5.6,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,22,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(15.4000),17/8/2021,dsmanik,b,22,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-15.4,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,17/8/2021,dsmanik,b,1,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,0.0525,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,19,EWT,EWT,17/09/2021,$60.00,P,$1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.9500,17/8/2021,dsmanik,b,19,ewt,ewt,17/9/2021,60,p,1.65,newfoundland,per unit,0.05,0.95,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,27,EWT,EWT,17/09/2021,$60.00,P,$1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(18.9000),17/8/2021,dsmanik,b,27,ewt,ewt,17/9/2021,60,p,1.65,newfoundland,per unit,0.05,-18.9,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,8,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,17/8/2021,dsmanik,b,8,ewt,ewt,17/9/2021,60,p,1.64,newfoundland,per unit,0.05,0.4,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,12,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,17/8/2021,dsmanik,b,12,ewt,ewt,17/9/2021,60,p,1.64,newfoundland,per unit,0.05,0.6,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,11,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(7.7000),17/8/2021,dsmanik,b,11,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-7.7,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,12,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(8.4000),17/8/2021,dsmanik,b,12,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-8.4,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,30,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(21.0000),17/8/2021,dsmanik,b,30,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-21,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,17/8/2021,dsmanik,b,1,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,0.0525,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,27,EWT,EWT,17/09/2021,$60.00,P,$1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(18.9000),17/8/2021,dsmanik,b,27,ewt,ewt,17/9/2021,60,p,1.65,newfoundland,per unit,0.05,-18.9,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,19,EWT,EWT,17/09/2021,$60.00,P,$1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.9500,17/8/2021,dsmanik,b,19,ewt,ewt,17/9/2021,60,p,1.65,newfoundland,per unit,0.05,0.95,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,6,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.3000,17/8/2021,dsmanik,b,6,ewt,ewt,17/9/2021,60,p,1.64,newfoundland,per unit,0.05,0.3,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,12,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(8.4000),17/8/2021,dsmanik,b,12,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-8.4,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,15,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(10.5000),17/8/2021,dsmanik,b,15,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,-10.5,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$60.00,P,$1.66,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,17/8/2021,dsmanik,b,1,ewt,ewt,17/9/2021,60,p,1.66,newfoundland,per unit,0.05,0.0525,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,14,EWT,EWT,17/09/2021,$60.00,P,$1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(9.8000),17/8/2021,dsmanik,b,14,ewt,ewt,17/9/2021,60,p,1.65,newfoundland,per unit,0.05,-9.8,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,10,EWT,EWT,17/09/2021,$60.00,P,$1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.5000,17/8/2021,dsmanik,b,10,ewt,ewt,17/9/2021,60,p,1.65,newfoundland,per unit,0.05,0.5,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.1000,17/8/2021,dsmanik,b,2,ewt,ewt,17/9/2021,60,p,1.64,newfoundland,per unit,0.05,0.1,310949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500,17/8/2021,dsmanik,s,1,ai,ai,17/6/2022,35,p,5.6,bnp,per unit,0.05,0.05,310947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500,17/8/2021,dsmanik,s,1,ai,ai,17/6/2022,35,p,5.6,bnp,per unit,0.05,0.05,310947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,ISE-OPT,SLO,11,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.5500,17/8/2021,dsmanik,s,11,ai,ai,17/6/2022,35,p,5.6,bnp,per unit,0.05,0.55,310947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/17/2021,DSmanik,ISE-OPT,SLO,11,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.5500,17/8/2021,dsmanik,s,11,ai,ai,17/6/2022,35,p,5.6,bnp,per unit,0.05,0.55,310947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
