Clearing Fee,Commission Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,1,MU,MU,11/12/2021,$67.00 ,P,$1.57 ,CITI,Per Unit,0,0,$0.05 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,1,MU,MU,11/12/2021,$67.00 ,P,$1.57 ,CITI,Per Unit,0,0,$0.05 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,7,MU,MU,11/12/2021,$67.00 ,P,$1.59 ,CITI,Per Unit,0,0,$0.35 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,7,MU,MU,11/12/2021,$67.00 ,P,$1.59 ,CITI,Per Unit,0,0,$0.35 
0,0.05,10/15/2021,DSmanik,ISE-OPT,SLO,2,MU,MU,11/12/2021,$67.00 ,P,$1.58 ,CITI,Per Unit,0,0,$0.10 
0,0.05,10/15/2021,DSmanik,ISE-OPT,SLO,8,MU,MU,11/12/2021,$67.00 ,P,$1.58 ,CITI,Per Unit,0,0,$0.40 
0,0.05,10/15/2021,DSmanik,ISE-OPT,SLO,11,MU,MU,11/12/2021,$67.00 ,P,$1.54 ,CITI,Per Unit,0,0,$0.55 
0,0.05,10/15/2021,DSmanik,ISE-OPT,SLO,6,MU,MU,11/12/2021,$67.00 ,P,$1.54 ,CITI,Per Unit,0,0,$0.30 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,4,MU,MU,11/12/2021,$67.00 ,P,$1.54 ,CITI,Per Unit,0,0,$0.20 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,4,MU,MU,11/12/2021,$67.00 ,P,$1.55 ,CITI,Per Unit,0,0,$0.20 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,5,MU,MU,11/12/2021,$67.00 ,P,$1.55 ,CITI,Per Unit,0,0,$0.25 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,1,MU,MU,11/12/2021,$67.00 ,P,$1.55 ,CITI,Per Unit,0,0,$0.05 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,2,MU,MU,11/12/2021,$67.00 ,P,$1.55 ,CITI,Per Unit,0,0,$0.10 
0,0.05,10/15/2021,DSmanik,CBOE-OPT,SLO,1,MU,MU,11/12/2021,$67.00 ,P,$1.54 ,CITI,Per Unit,0,0,$0.05 
0,0.05,10/15/2021,DSmanik,ISE-OPT,SLO,1,MU,MU,11/12/2021,$67.00 ,P,$1.54 ,CITI,Per Unit,0,0,$0.05 
0,0,10/18/2021,DFilippidis,AWAY-MIZUHO-OSCARGRUSS,SLO,402,MU,MU,1/20/2023,$60.00 ,P,$6.40 ,MIZUHO-DERIVS,Per Unit,0.02,0,$8.04 
0,0,10/19/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,326,.VIX,VIX,3/15/2022,$24.00 ,P,$4.27 ,UBS-CUST,Per Unit,0.02,0,$6.52 
0,0,10/19/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,326,.VIX,VIX,3/15/2022,$24.00 ,C,$4.77 ,UBS-CUST,Per Unit,0.02,0,$6.52 
0,0,10/19/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,225,.VIX,VIX,10/20/2021,$15.00 ,P,$0.04 ,UBS-CUST,Per Unit,0.02,0,$4.50 
0,0,10/19/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,225,.VIX,VIX,10/20/2021,$15.00 ,C,$1.16 ,UBS-CUST,Per Unit,0.02,0,$4.50 
0,0,10/19/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,500,.VIX,VIX,10/20/2021,$16.00 ,P,$0.09 ,UBS-CUST,Per Unit,0.02,0,$10.00 
0,0,10/19/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,500,.VIX,VIX,10/20/2021,$19.00 ,C,$0.01 ,UBS-CUST,Per Unit,0.02,0,$10.00 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.88 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,8,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.40 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,9,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.45 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,9,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.45 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,4,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.89 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,8,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.40 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,4,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.89 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.90 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,4,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,10,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.50 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.91 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,4,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,9,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.45 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,4,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,6,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,3,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.94 ,MS,Per Unit,0,0,$0.05 
